customer_name,total_clean
James Dunn,14416.89
Cheryl Gonzalez,14415.64
Ashley Kennedy,14414.5
Kenneth Black,14413.7
Lisa Vega,14413.029999999999
Debra Lewis,14409.92
Diane Bailey,14408.55
Megan Gonzales,14407.63
Kayla Gomez,14406.4
Michelle Rivera,14406.380000000001
Eric Schultz,14402.25
Paula Andersen,14401.33
Sara Mason,14401.2
Allison Kelly,14400.86
Pamela Bryant,14400.32
Patricia Miller,14399.06
Anthony Molina,14398.23
Christine Long,14398.19
Kyle Cox,14397.960000000001
Aaron Owens,14397.87
Kristy Norris,14394.6
Jonathan Rojas,14394.15
Ryan Campbell,14394.12
Valerie Richardson,14393.5
Veronica Ramirez,14393.44
Benjamin Ortiz,14392.52
Lucas Taylor,14392.39
Lisa Hoffman,14390.96
Laura Fox,14386.58
Carlos Hall,14386.560000000001
Daniel Acosta,14385.96
Jessica Mcdonald,14385.76
Ashley James,14385.32
Sandra Barnes,14383.68
Joseph Johnston,14383.59
Mary Sanchez,14382.48
Toni Taylor,14381.04
Maria Freeman,14377.810000000001
Margaret Werner,14376.829999999998
Steven Mcintyre,14376.37
Johnny Davis,14376.23
Sara Scott,14375.66
Teresa Jones,14374.44
Charles Hunt,14372.130000000001
Richard Douglas,14372.12
Michael Welch,14371.849999999999
Jacqueline Andrews,14371.76
Larry Mitchell,14370.34
Dustin Gonzalez,14368.89
Morgan Harris,14367.8
Ashley Cole,14366.46
Nicholas Carpenter,14363.55
James Wolf,14362.579999999998
Donna Sanchez,14362.42
Alicia Hall,14360.999999999998
Kara Hill,14358.7
Lisa Gonzales,14358.699999999999
Jennifer Crawford,14358.14
James Sutton,14357.599999999999
Justin Orozco,14356.16
Jamie Flores,14356.01
Gerald Thompson,14355.59
Kathleen Miller,14355.369999999999
Rebecca Gomez,14353.150000000001
Rachel Myers,14352.3
Sandra Thomas,14351.83
John Gonzales,14350.41
Sharon Jackson,14350.05
Billy Smith,14350.02
Courtney White,14349.849999999999
Jeremy Thompson,14349.17
Elizabeth Rojas,14349.03
Christine Ellis,14348.470000000001
Richard Valdez,14347.6
Stephanie Kelly,14347.35
Mark Holt,14346.01
Terry Goodman,14345.1
Karen Patel,14338.900000000001
Rebecca Murphy,14338.24
Angela Christensen,14337.199999999999
Brandon Carter,14336.449999999999
Tracy Shaw,14336.05
Matthew Stafford,14335.52
Kayla Hunter,14331.55
Tammy Romero,14330.099999999999
Patricia Cruz,14329.4
Phillip Lopez,14328.82
Kristen Kelly,14328.7
Jacqueline Vazquez,14327.25
Sharon Long,14326.73
Denise Hall,14326.41
Christopher Greene,14325.0
Karen Crawford,14324.89
Toni Ballard,14322.560000000001
Tammy Hale,14319.989999999998
Jennifer Livingston,14319.689999999999
Debra Ellis,14318.85
Rachel Carter,14318.74
Sarah Fuentes,14318.66
James Black,14318.18
David Warren,14318.12
Morgan Kelly,14317.42
Olivia Jones,14316.960000000001
Sara Burns,14315.48
Amy Adams,14315.1
Michael Gardner,14314.12
Heather Gibson,14313.68
Billy Johnson,14313.25
Brian Reyes,14312.770000000002
Patricia Hubbard,14312.43
Savannah Smith,14311.36
Aaron Rivera,14311.150000000001
Jennifer Sullivan,14310.88
Ashley Brooks,14310.740000000002
Taylor Harding,14310.509999999998
Kyle Baker,14310.21
Kathy Blake,14308.5
Cynthia Powell,14307.82
Maria Palmer,14307.3
Kelly Edwards,14306.64
Sarah Myers,14306.32
Rachel Ramsey,14305.67
Kelly Blackwell,14304.259999999998
Katherine Hill,14302.32
Ashley Stafford,14301.32
Jason Watson,14300.16
Daniel Hayes,14300.029999999999
Stephen Clark,14300.0
Andrea Olson,14299.44
Robert Savage,14298.729999999998
Brian Peterson,14298.71
Michael Guzman,14298.37
Samantha Graham,14294.86
Steven Evans,14294.34
Jessica Myers,14293.4
Laura Baker,14292.84
Mario Wilson,14292.02
Christina Baker,14291.94
Jon Johnson,14290.71
Ryan Mcgee,14290.61
Michael Stokes,14290.029999999999
Joshua Burton,14286.29
Phillip Brown,14285.45
Barbara Moore,14282.680000000002
Andrea Scott,14279.57
Brian Russell,14276.76
Gregory Flores,14275.18
Casey Rodriguez,14274.960000000001
Brian Woods,14273.99
William Davidson,14273.1
Jennifer Wagner,14271.39
Jasmine Combs,14270.7
Nicholas Hawkins,14270.560000000001
Shaun Hays,14269.99
Kevin Lee,14269.18
Elaine Hill,14268.5
Antonio Aguilar,14266.75
Raymond Turner,14266.27
James Waters,14265.66
Jessica Hanson,14265.4
Deborah Thomas,14265.05
David Parrish,14264.27
Jeffrey Chambers,14263.58
Adam Levy,14261.5
Allen Moore,14261.34
Derek Austin,14259.9
Richard Roberts,14258.800000000001
Paul Barber,14255.85
Daniel Reeves,14255.119999999999
George Davis,14254.96
Rita Johnson,14254.2
William Castaneda,14252.56
Elizabeth Todd,14252.24
Bryan Jackson,14251.86
Thomas Webb,14250.44
Jacob Bennett,14250.36
Christopher Bennett,14249.19
Kimberly Woods,14248.48
Jeffrey Lopez,14247.85
Gregory Powell,14247.7
Margaret Clark,14246.16
Randy Lewis,14245.78
Seth Anderson,14244.75
Scott Jones,14244.689999999999
Kevin Bishop,14244.22
Scott Flores,14244.02
Jennifer Moss,14243.96
Jeremy Brown,14243.49
Christina Martin,14243.4
William Marshall,14243.100000000002
David Medina,14240.47
Douglas Thompson,14240.150000000001
Michael Jennings,14239.02
Brittany Wallace,14238.44
Kimberly Bishop,14237.880000000001
Melissa Allen,14236.869999999999
Jimmy Harris,14236.11
Amanda Crawford,14236.0
Jonathan Roberts,14234.69
Ryan Robinson,14233.23
Ashley Hopkins,14230.36
Jason Baker,14230.09
Michael Cunningham,14229.94
Cheryl Johnson,14228.850000000002
Laura Price,14228.57
Nicole Love,14227.029999999999
Cynthia Morris,14226.64
Dana Bell,14225.79
Felicia Smith,14224.02
Craig Carlson,14223.3
Matthew Morrison,14222.74
Kevin Rivera,14222.17
Ryan Hamilton,14221.14
Gerald Smith,14220.78
James Delgado,14220.74
Andrew Hunt,14220.72
Ann Williams,14219.68
Megan Garza,14218.560000000001
Jennifer Stein,14217.07
Yolanda Johnson,14216.35
Catherine Fuller,14216.03
Erica Lane,14213.85
Rebecca Oconnor,14212.69
Andrew Parker,14212.09
Kelly Perry,14211.91
Brian Allen,14210.61
Lisa Warner,14208.97
Dawn Nelson,14207.79
Thomas Holmes,14207.04
Michael Yates,14206.84
Cody Davis,14203.49
Mrs. Susan Jenkins,14203.3
Mark Russell,14201.47
Tiffany Green,14199.76
Michael Conner,14199.720000000001
William Lloyd,14198.74
Emily Morgan,14198.48
Sean Chavez,14195.91
Susan Campbell,14195.029999999999
Nicholas Lowe,14194.34
Matthew Dixon,14191.84
Joshua Turner,14190.81
Michael Christensen,14187.2
Jason Hogan,14186.6
Lisa Foster,14185.6
Amanda Farmer,14184.64
Laura Lewis,14184.43
Brian Ellis,14184.26
Allison Cardenas,14184.0
Scott Riley,14183.78
John Barr,14183.2
Andrew Stafford,14179.0
Susan Martinez,14177.439999999999
Austin Pierce,14175.68
Linda Evans,14175.59
Madeline White,14174.85
Steven Lamb,14173.400000000001
Joseph Brennan,14172.8
Kyle Torres,14171.310000000001
Kelly Bruce,14171.1
Aaron Baker,14170.239999999998
Kevin Gomez,14169.92
Ashley Ramirez,14169.74
Jennifer Johnston,14169.09
Dennis Peterson,14168.04
Christina Miller,14168.0
Julie Berg,14167.68
Brian Santos,14166.47
Sarah Tucker,14164.93
Gregory Gardner,14164.329999999998
Patricia Collins,14164.149999999998
Christopher Blankenship,14162.669999999998
Christina Walker,14161.35
Amanda Hood,14161.16
Amy Mendoza,14159.28
Rachel Sanchez,14158.78
Robert Cunningham,14157.06
Susan Krause,14157.02
John Dorsey,14156.27
Kevin Ferguson,14155.53
Joshua Hamilton,14152.9
Courtney Herrera,14152.849999999999
Mary Strickland,14151.76
Susan Mendoza,14150.43
Jacob Walsh,14149.52
Nicholas Sanchez,14149.18
James Zamora,14148.57
Denise Simmons,14148.39
Stephen Flores,14148.060000000001
Mary Alexander,14147.29
Emily Ray,14147.099999999999
Amy Gonzalez,14145.93
Ashley Stevens,14145.199999999999
Robert Kim,14144.48
George Cherry,14143.45
Jeremy Henderson,14143.16
Justin Ramirez,14142.6
Shannon Mcdonald,14141.22
Elizabeth Banks,14139.45
Kyle Powell,14138.95
Andrea Green,14138.25
Victoria Gould,14138.23
Kelly Ward,14137.32
David Glenn,14136.759999999998
Robert Robbins,14133.88
David Walters,14133.19
Natalie Shepard,14132.720000000001
Tony Mitchell,14131.99
Mrs. Julie Reed,14131.95
Alan Williams,14131.259999999998
Joseph Vega,14131.14
Christopher Pennington,14130.4
Alyssa Wilson,14129.64
Andre Vaughan,14129.4
Dennis Johns,14128.15
Adam Garcia,14128.09
Rachel Lee,14127.26
Kelly Maldonado,14123.98
Mark Lopez,14122.54
Jennifer Franklin,14122.18
Keith Poole,14120.92
Douglas Kim,14120.25
Tracy Anderson,14119.710000000001
William Graham,14118.3
David Richards,14117.61
Kayla Hartman,14116.8
Robert Stephenson,14116.43
Matthew Brady,14115.79
Samantha Garner,14114.3
Ryan Ramirez,14113.880000000001
Heidi Harris,14113.34
Kelly Henry,14112.48
Anthony Wells,14112.43
Gregory Baker,14111.75
Jill Clark,14111.6
Amy Sanchez,14109.119999999999
Sandra Parker,14108.95
Lori Jones,14108.34
Haley Johnson,14106.130000000001
Benjamin Lawson,14105.03
Mary Oliver,14104.5
Heather Gordon,14100.33
Matthew Sharp,14100.060000000001
Anthony Bishop,14099.64
Erin Barrett,14099.08
Sara Hays,14098.68
David Welch,14097.810000000001
Mason Pierce,14096.240000000002
Ashley Giles,14094.03
Adam Russell,14093.57
Dwayne Miller,14092.94
Melissa Robles,14092.3
Melissa Vazquez,14092.15
Edgar Miller,14091.95
Megan Diaz,14091.48
Jacob Munoz,14089.55
Vicki Rodriguez,14085.59
Ashley Fitzpatrick,14084.75
Stephanie Gordon,14083.630000000001
Robert Morrison,14082.84
James Reynolds,14082.47
Thomas Watkins,14079.86
Mary Scott,14078.53
Thomas Graham,14078.43
Ryan Carpenter,14077.39
Melissa Harrison,14076.29
Brandon Gibson,14075.3
Larry Smith,14075.25
Christopher Fernandez,14073.66
Michael Atkinson,14070.54
Jessica Torres,14068.98
James Stevenson,14067.009999999998
Kristen Williams,14066.73
Joshua Bowen,14064.11
Susan Edwards,14062.249999999998
Bobby Kelly,14061.869999999999
Bradley Lee,14060.980000000001
Kimberly Price,14059.5
Stephanie Logan,14059.5
Kathryn Hernandez,14056.26
Timothy Young,14056.24
Stephanie Patel,14054.77
Cody Turner,14054.65
Stephanie Allen,14052.75
Emily Alexander,14051.46
Matthew Baxter,14050.16
Sherry Smith,14048.75
Gina Walker,14048.310000000001
Terri Lee,14044.349999999999
Joseph Riley,14043.939999999999
Casey Jones,14043.72
Jason Berry,14043.67
Anthony Simpson,14043.65
Ashley Evans,14042.99
James Bennett,14042.79
Ronnie Lewis,14042.7
Natasha Martinez,14041.05
Melanie Williams,14040.789999999999
Kevin Flores,14040.57
Christopher Mcintyre,14037.38
Michael Lindsey,14036.91
Jimmy Anderson,14036.87
Juan Martinez,14036.86
Lauren Mills,14035.68
David Coleman,14035.18
Anthony Hernandez,14033.02
Lori Harrison,14030.48
John Higgins,14029.720000000001
Karen Love,14028.91
Thomas Mcneil,14028.8
Cindy Williams,14028.47
Heather Turner,14028.29
Mark Jordan,14026.13
Todd Johnson,14025.7
Jacob Cooper,14024.54
Jacob Wright,14024.0
Ryan Compton,14023.9
Katherine Carter,14022.3
Kathleen Allen,14022.09
Patrick Garcia,14021.36
Megan White,14021.130000000001
Jason Walker,14021.06
Ricky Jones,14020.32
Alexandra Williams,14020.27
Donna Watson,14020.2
Benjamin Wright,14018.52
Brittany Crawford,14017.029999999999
Michael Livingston,14014.58
Heather Schneider,14013.46
Jacqueline Waller,14012.13
Zachary Monroe,14011.300000000001
Brandon Perez,14008.6
Robert Santiago,14007.470000000001
Megan Myers,14007.35
Kathryn Myers,14004.58
Wyatt Martinez,14003.56
Jacqueline Parrish,14001.71
Richard Salinas,14000.45
Bryan Mcgee,13999.46
Matthew Underwood,13999.25
Elijah Johnson,13999.0
Ashley Ramsey,13998.25
Linda Ramos,13996.91
Nicholas Nichols,13995.189999999999
Laura Nelson,13995.0
Jeffrey Gonzales,13994.04
Amanda Hodge,13991.05
Mark Santiago,13990.93
Craig Barnes,13990.84
Tina Ross,13990.259999999998
Aaron Horton,13989.640000000001
Erica Hill,13989.64
Kevin Fisher,13989.42
Eric Anderson,13989.01
Jeffery Hughes,13984.96
James Barber,13982.01
Steven Hanson,13981.55
Arthur Jackson,13981.150000000001
Jimmy Jones,13979.75
David Collier,13978.2
Shelley Ward,13974.02
Mark Herrera,13972.98
Kimberly Gordon,13971.949999999999
Mackenzie Jones,13971.63
Amanda Robertson,13971.16
Jeffrey Dunn,13970.07
Dawn Elliott,13969.92
Austin Torres,13969.34
Charles Evans,13969.32
Ryan Morris,13968.86
Kenneth Gutierrez,13968.65
Kimberly Patterson,13965.22
Rebecca Lucas,13964.62
Susan Wright,13963.67
Anthony Reed,13962.599999999999
William Parks,13961.86
Karen Ramirez,13960.67
Timothy Lawrence,13960.0
John Vincent,13959.869999999999
Joseph Webb,13957.66
Kevin Donaldson,13956.599999999999
Christopher Bryant,13956.13
Tyler Lopez,13955.55
Lisa Cook,13954.22
Linda Larson,13953.0
Lisa Reynolds,13950.11
John Banks,13949.57
Elizabeth Sandoval,13949.57
John Sparks,13949.289999999999
Christopher Fitzgerald,13949.14
Adam Roberts,13948.34
Ashley Coleman,13947.69
Sandra Clark,13946.59
Kristen Meyer,13944.369999999999
Matthew Collins,13943.76
Nathan Patterson,13943.390000000001
Charles Paul,13942.1
Heidi Davis,13941.84
Zachary Romero,13939.560000000001
Patrick Green,13939.52
Tammy Carson,13937.92
Charles Burke,13937.52
Michael Bowers,13937.25
Amanda Blevins,13931.85
Terry Garcia,13931.18
Sarah Patterson,13928.810000000001
Kevin Peterson,13926.9
Colin Miller,13926.05
Jennifer Walton,13925.57
Jessica Santana,13925.25
Joshua Barnes,13925.15
Taylor Robinson,13924.42
Robert Schultz,13924.15
Kari Nelson,13923.33
Angela Edwards,13922.96
Angela Ward,13922.759999999998
Haley Simpson,13922.449999999999
Michelle Bennett,13918.85
Lisa Gross,13918.439999999999
Brian Boyd,13918.42
Jacob Stewart,13918.21
Erin Bell,13917.88
Deborah Fisher,13916.24
Paula Young,13916.05
Jeremiah Hall,13915.43
Jose Clark,13914.9
Jeanne Thomas,13914.73
Larry Scott,13914.560000000001
Meghan Lee,13914.4
David Gregory,13914.09
Kelly Reyes,13913.27
Douglas Allen,13912.070000000002
Sandra Larson,13911.28
Michelle Ramos,13911.2
Brittany Young,13910.77
Melissa Harding,13910.630000000001
Jamie Arnold,13908.67
Shannon Moreno,13907.65
Ashley Sutton,13907.509999999998
Linda Cunningham,13906.86
John Wood,13906.390000000001
Paul Serrano,13906.279999999999
Aaron Gonzalez,13904.26
Patty Rodriguez,13904.0
Diane Church,13903.970000000001
Anthony Sanders,13902.02
Melissa Sanders,13900.88
Kristin Taylor,13899.73
Crystal Clark,13899.15
Gregory Anderson,13898.59
Robert Carr,13897.25
Gregory Garcia,13896.56
Alexandra Gonzalez,13896.550000000001
Michael Marquez,13896.49
Gina Wilson,13896.48
Michael Nash,13894.76
Austin Taylor,13891.740000000002
Thomas Berry,13891.490000000002
Kyle Zimmerman,13890.699999999999
Betty Robinson,13890.39
Olivia Brown,13889.41
Sandra Howard,13888.57
Michael Terrell,13887.08
Jennifer Cook,13886.7
Jacqueline Williams,13884.09
Amanda Soto,13881.779999999999
Michelle Gonzales,13880.529999999999
Brian Reed,13878.73
Taylor Richardson,13877.08
Virginia Harris,13875.8
Nancy Gomez,13875.289999999999
Tanya Crawford,13874.58
Jill Miller,13874.55
Courtney Thomas,13873.750000000002
Jonathon Johnson,13873.130000000001
Francisco Scott,13873.06
Bryan Griffin,13872.9
Alexis Thomas,13871.949999999999
Tiffany Rodriguez,13871.8
Kevin Harrison,13869.11
Michael Watkins,13868.130000000001
Kristen Turner,13867.93
David Cross,13867.720000000001
Kevin Robinson,13867.34
Patrick Morrow,13866.56
Melissa Fuller,13864.95
Wendy Williams,13861.55
Megan Hernandez,13861.1
Jennifer Bishop,13857.640000000001
Ashley Freeman,13857.230000000001
Paul Delgado,13856.810000000001
Todd Ramirez,13854.74
James Marks,13854.599999999999
Kenneth Henderson,13851.92
Alexandra Hill,13851.86
Steven Holmes,13851.41
Melissa Rose,13851.16
Hannah Rodriguez,13848.01
Christine Baker,13847.68
Karen Romero,13847.449999999999
Madison Simon,13847.01
Michelle Rodriguez,13845.15
Brandon Hartman,13844.84
Jeffrey Patterson,13843.04
James Bishop,13842.05
Johnny Hernandez,13839.25
Antonio Sanchez,13838.32
Sheri King,13838.25
Danielle Cruz,13837.9
Teresa Garcia,13837.82
Eric Sanchez,13837.56
Adam Rogers,13837.37
Sarah Weaver,13836.169999999998
Michelle Campbell,13834.68
Travis Harris,13834.6
Theodore Martin,13834.43
Cynthia Reed,13833.829999999998
Patrick Mahoney,13832.18
Shane Anderson,13831.509999999998
Mark West,13831.01
Nicole Cruz,13830.09
Nicholas Adams,13829.73
Daniel Hines,13829.279999999999
Robert Black,13827.92
Laura Mcdaniel,13827.05
Aaron Jacobs,13825.880000000001
Matthew Barnett,13825.61
Patrick Rogers,13825.580000000002
David Mitchell,13825.09
Steven Willis,13824.150000000001
Amy Gomez,13824.11
Julie Dean,13823.420000000002
Amy Floyd,13823.380000000001
Jennifer Abbott,13822.039999999999
Andrew Weiss,13820.259999999998
Maria Taylor,13817.2
Kenneth Newman,13817.02
Patrick Thompson,13815.92
Carla Collins,13815.650000000001
Andre Lopez,13814.84
Joseph Powell,13814.55
Nicholas Brooks,13813.97
Bradley Young,13807.99
Jacob Murray,13807.09
Chelsea Stewart,13805.91
Breanna Smith,13805.18
Patrick Rivas,13804.4
Christopher Cline,13802.18
Rebecca Reid,13801.74
Kyle Schneider,13799.41
Richard Dyer,13799.35
Charles Jordan,13798.689999999999
Justin Paul,13797.919999999998
Robert Chandler,13796.279999999999
Juan Bryant,13794.849999999999
Mark Stevens,13791.51
Margaret Walker,13788.25
Joshua Obrien,13785.09
John Brock,13783.53
Jason Torres,13782.4
Lawrence Gregory,13782.3
Karen Green,13780.55
Nicholas Santiago,13780.54
Jeffrey Wood,13780.26
Brandon Morgan,13779.64
James Garrison,13778.65
Jonathan Gutierrez,13778.029999999999
Gary Lopez,13774.76
Kristina Moore,13774.55
Diane Evans,13773.7
Caleb Martinez,13773.54
Megan Wilson,13772.35
John Hopkins,13771.73
Courtney Lewis,13771.560000000001
Matthew Potter,13771.26
John Howell,13770.3
Timothy Walker,13769.15
Jennifer Soto,13768.97
Kevin Romero,13768.849999999999
Leah Mills,13768.3
David Morrison,13768.039999999999
Tony Williams,13766.86
Amber Morris,13766.810000000001
Paula Brown,13766.419999999998
Jasmine Willis,13764.49
Jennifer Gibbs,13763.81
Raymond Jones,13763.61
Scott Sanchez,13763.59
Francisco Rodriguez,13760.66
Mark Shaw,13759.45
Anthony Green,13758.699999999999
Michelle Cook,13757.52
Timothy Bailey,13755.35
Brian Ward,13755.22
Anna Lee,13754.71
Nicole Wolf,13753.6
Andrew Ortiz,13751.210000000001
Amanda Torres,13750.86
Patrick Figueroa,13750.3
Anthony Gibson,13749.210000000001
Darlene Miller,13748.66
Scott Patterson,13745.77
Heather Lozano,13745.04
Jamie Martin,13744.119999999999
Randy Duncan,13743.349999999999
Kevin Rios,13740.69
Lisa Vargas,13739.56
Alyssa Holloway,13737.68
Matthew Ellis,13736.95
Chloe Moore,13735.15
Kristine Allen,13734.71
Carolyn Jones,13734.570000000002
Brandon Foster,13734.5
Jessica Price,13734.41
Jonathan Freeman,13733.4
Andrew Torres,13732.57
Tina Campbell,13732.41
Rachael Davis,13731.92
Derrick Garcia,13731.29
Samuel Jimenez,13730.93
Cheryl Hernandez,13730.6
April Green,13730.490000000002
Raymond Hernandez,13730.369999999999
Michael Archer,13730.22
Diane Robinson,13730.189999999999
Brett Smith,13730.060000000001
Sandra Martinez,13727.720000000001
Katrina Davis,13727.16
Barbara Hall,13727.1
Robert Peterson,13725.89
Jeffery Lee,13724.67
Stephen Bennett,13724.27
Eric Walters,13723.08
William Ray,13722.79
Edward Davis,13721.970000000001
Donna Martin,13719.33
Daniel Cook,13717.4
Sara Francis,13717.27
Bethany Smith,13715.55
Eric Shelton,13714.04
Ryan Young,13712.79
Jeremy Hill,13711.22
George Williams,13710.92
Cassandra Alexander,13710.86
Tyler Martinez,13710.8
Gina Baker,13710.279999999999
Brittany Ballard,13710.19
Richard Parker,13709.47
Stephanie Ross,13709.17
Ann Nguyen,13706.189999999999
George Morgan,13705.55
Donna Marquez,13704.46
Donald Rivera,13701.32
Diane Gonzalez,13697.04
Robin Perry,13695.57
Alicia Green,13694.45
Rachel Reyes,13692.68
Anthony Watson,13691.060000000001
Robert Myers,13690.84
Alicia Brown,13690.369999999999
James Garrett,13689.65
Sarah Nelson,13689.43
Crystal Rhodes,13688.490000000002
Diane Brown,13685.62
Paul Perez,13684.619999999999
Richard Neal,13684.539999999999
Jessica Petersen,13683.16
Jason Klein,13683.0
Andrea Wade,13682.76
Carrie Washington,13682.05
Christopher Hubbard,13681.59
Matthew Hammond,13681.32
Steven Bennett,13679.37
William Barrett,13676.64
