transaction_id,customer_name,product,quantity,price,total,purchase_date
8153,Alicia Miller,Monitor,4,€ 781.4,€ 3125.6,04/01/2024
8154,Debra Smith,Keyboard,1,€ 1140.31,€ 1140.31,06/01/2024
8155,Donald Rios,Monitor,4,$ 461.02,$ 1844.08,09/01/2024
8156,Katelyn King,Tablet,2,$ 280.78,$ 561.56,04/01/2024
8157,Stephen Wolfe,Headphones,5,€ 1447.8,€ 7239.0,25/01/2024
8158,Brandon Brown,Headphones,2,$ 81.37,$ 162.74,19/01/2024
8159,Joshua Lopez,Laptop,2,$ 614.22,$ 1228.44,01/01/2024
8160,Amanda Hernandez,Monitor,1,€ 789.99,€ 789.99,03/01/2024
8161,William Mitchell,Phone,1,$ 408.05,$ 408.05,01/01/2024
8162,Jesse Fry,Mouse,4,$ 147.31,$ 589.24,18/01/2024
8163,Omar Allen,Phone,3,$ 1356.8,$ 4070.4,31/01/2024
8164,Robert Pittman,Keyboard,5,€ 1963.99,€ 9819.95,30/01/2024
8165,Jason Wright,Tablet,3,$ 1555.5,$ 4666.5,29/01/2024
8166,Gabriela Cummings,Phone,2,€ 1703.62,€ 3407.24,10/01/2024
8167,Isaiah Klein,Monitor,3,€ 1471.11,€ 4413.33,08/01/2024
8168,Maria Bowers,Monitor,5,$ 535.03,$ 2675.15,17/01/2024
8169,Andrew Copeland,Keyboard,5,$ 1529.01,$ 7645.05,02/01/2024
8170,Shane Pope,Phone,5,€ 1300.45,€ 6502.25,29/01/2024
8171,Richard Martin,Mouse,1,€ 1176.02,€ 1176.02,30/01/2024
8172,Micheal Bell,Tablet,3,€ 126.85,€ 380.55,16/01/2024
8173,Lisa Ryan,Mouse,5,€ 439.08,€ 2195.4,14/01/2024
8174,Frances Hill,Mouse,2,€ 884.79,€ 1769.58,21/01/2024
8175,Amy Boyer,Tablet,1,€ 760.88,€ 760.88,24/01/2024
8176,Eugene May,Phone,2,€ 712.85,€ 1425.7,07/01/2024
8177,Jody Gilmore,Keyboard,5,$ 201.9,$ 1009.5,31/01/2024
8178,Karla Carter,Monitor,1,€ 546.57,€ 546.57,18/01/2024
8179,Sharon Gordon,Mouse,4,€ 274.23,€ 1096.92,26/01/2024
8180,Melanie Fields,Monitor,4,$ 1554.84,$ 6219.36,25/01/2024
8181,Donna Ellis,Tablet,5,$ 805.81,$ 4029.05,21/01/2024
8182,Mathew Guerrero Jr.,Headphones,3,€ 630.9,€ 1892.7,22/01/2024
8183,Steven Jones,Keyboard,4,€ 697.48,€ 2789.92,11/01/2024
8184,Paul Blackwell,Keyboard,3,€ 256.15,€ 768.45,11/01/2024
8185,Dana Johnson,Monitor,5,€ 1629.41,€ 8147.05,15/01/2024
8186,Stephanie Sutton,Tablet,3,$ 1779.08,$ 5337.24,20/01/2024
8187,Ashley West,Monitor,2,€ 1841.68,€ 3683.36,08/01/2024
8188,Hannah Mitchell,Headphones,4,€ 1146.91,€ 4587.64,13/01/2024
8189,Jennifer Smith,Headphones,2,$ 1801.62,$ 3603.24,10/01/2024
8190,Joseph Hawkins,Mouse,5,$ 1416.28,$ 7081.4,30/01/2024
8191,Amanda Stewart,Laptop,1,€ 1208.17,€ 1208.17,31/01/2024
8192,Christopher Stewart,Headphones,2,$ 1123.92,$ 2247.84,19/01/2024
8193,Brandi Hayden,Headphones,1,$ 1232.54,$ 1232.54,06/01/2024
8194,Ms. Samantha Ryan,Mouse,1,€ 792.06,€ 792.06,01/01/2024
8195,Antonio Stephenson,Tablet,4,$ 681.64,$ 2726.56,10/01/2024
8196,Brandon Gibson,Mouse,4,$ 1895.91,$ 7583.64,28/01/2024
8197,Courtney Horton,Laptop,1,$ 1504.53,$ 1504.53,10/01/2024
8198,Rebekah Schroeder,Monitor,4,$ 1577.85,$ 6311.4,18/01/2024
8199,Sherry Mann,Phone,2,$ 298.85,$ 597.7,28/01/2024
8200,Lauren Braun,Phone,4,$ 1630.45,$ 6521.8,04/01/2024
8201,Stacey Gardner,Headphones,3,$ 829.95,$ 2489.85,14/01/2024
8202,Sharon Coleman,Headphones,3,$ 480.56,$ 1441.68,27/01/2024
8203,Valerie Farley,Laptop,1,$ 1255.84,$ 1255.84,09/01/2024
8204,Kevin Simpson,Laptop,5,€ 1753.22,€ 8766.1,27/01/2024
8205,Dave Russell,Laptop,5,€ 1608.48,€ 8042.4,04/01/2024
8206,Jose Thomas,Mouse,2,€ 633.39,€ 1266.78,07/01/2024
8207,Randy Wells,Laptop,5,€ 719.98,€ 3599.9,25/01/2024
8208,Tara Barton,Phone,4,$ 441.28,$ 1765.12,02/01/2024
8209,Kimberly Smith,Mouse,2,€ 126.94,€ 253.88,29/01/2024
8210,Matthew Carter,Tablet,3,€ 406.18,€ 1218.54,23/01/2024
8211,Tyler Pierce,Tablet,4,€ 395.74,€ 1582.96,22/01/2024
8212,Tracy Gonzales,Headphones,4,€ 775.36,€ 3101.44,12/01/2024
8213,John Evans,Tablet,4,€ 1806.17,€ 7224.68,26/01/2024
8214,Alexander Bass,Mouse,3,€ 195.84,€ 587.52,29/01/2024
8215,John Riley,Mouse,1,$ 1484.6,$ 1484.6,13/01/2024
8216,Carolyn Porter,Mouse,3,$ 1388.42,$ 4165.26,14/01/2024
8217,Karen Black,Headphones,5,$ 607.69,$ 3038.45,30/01/2024
8218,Alexander Watson,Keyboard,2,€ 988.38,€ 1976.76,29/01/2024
8219,Alexis Thompson,Mouse,4,$ 1122.86,$ 4491.44,15/01/2024
8220,Donna Gonzalez,Monitor,3,$ 601.64,$ 1804.92,29/01/2024
8221,Christina Johnson,Keyboard,4,$ 1346.44,$ 5385.76,22/01/2024
8222,Frederick Duffy,Laptop,4,$ 651.98,$ 2607.92,12/01/2024
8223,David Abbott,Keyboard,4,€ 1450.37,€ 5801.48,22/01/2024
8224,Abigail Houston,Phone,4,$ 1493.44,$ 5973.76,07/01/2024
8225,Peter Foster,Tablet,4,$ 685.37,$ 2741.48,21/01/2024
8226,Jared Smith,Headphones,2,€ 841.37,€ 1682.74,28/01/2024
8227,Nancy Tapia,Mouse,3,$ 1901.83,$ 5705.49,04/01/2024
8228,Nicholas Stewart,Monitor,2,€ 823.11,€ 1646.22,08/01/2024
8229,Brady Ellis,Phone,2,$ 1011.33,$ 2022.66,19/01/2024
8230,Margaret Norman,Laptop,1,$ 312.21,$ 312.21,08/01/2024
8231,Danielle Cooper,Phone,5,$ 769.02,$ 3845.1,27/01/2024
8232,Sarah Hodges,Laptop,2,€ 878.31,€ 1756.62,26/01/2024
8233,Jacob Smith,Keyboard,2,$ 1829.47,$ 3658.94,09/01/2024
8234,Phillip Cook,Headphones,4,$ 1799.66,$ 7198.64,13/01/2024
8235,Jessica Lopez MD,Phone,4,$ 1167.1,$ 4668.4,27/01/2024
8236,William Weaver,Keyboard,2,€ 1210.75,€ 2421.5,11/01/2024
8237,Justin Jones,Headphones,2,€ 162.2,€ 324.4,12/01/2024
8238,Ann Medina,Headphones,5,$ 524.24,$ 2621.2,03/01/2024
8239,William Hudson,Keyboard,4,€ 1008.2,€ 4032.8,16/01/2024
8240,Kimberly Miller PhD,Monitor,2,$ 308.6,$ 617.2,20/01/2024
8241,Tammy Yates,Monitor,4,€ 936.01,€ 3744.04,27/01/2024
8242,Gary Collins,Tablet,3,$ 1388.48,$ 4165.44,25/01/2024
8243,Debra Franklin,Laptop,4,€ 1668.6,€ 6674.4,08/01/2024
8244,Angel Edwards,Keyboard,4,€ 261.85,€ 1047.4,19/01/2024
8245,Seth Webster,Tablet,4,€ 244.31,€ 977.24,30/01/2024
8246,Michael Hall,Tablet,4,€ 1199.74,€ 4798.96,25/01/2024
8247,Megan George,Keyboard,3,€ 1261.2,€ 3783.6,26/01/2024
8248,Mark Collier,Headphones,4,€ 1702.13,€ 6808.52,01/01/2024
8249,Lauren Norton,Phone,2,€ 93.44,€ 186.88,11/01/2024
8250,Bill Ortega,Mouse,2,€ 1091.12,€ 2182.24,27/01/2024
8251,Daniel Hill,Laptop,3,$ 592.36,$ 1777.08,29/01/2024
8252,Edward Roberts,Laptop,1,€ 741.02,€ 741.02,24/01/2024
8253,Jim Henderson,Laptop,2,$ 1645.98,$ 3291.96,16/01/2024
8254,Steven Campbell,Keyboard,5,€ 849.59,€ 4247.95,28/01/2024
8255,Courtney Thompson,Mouse,1,$ 1896.74,$ 1896.74,23/01/2024
8256,Nicole Lopez,Tablet,3,$ 315.18,$ 945.54,19/01/2024
8257,Anne Walter,Monitor,4,€ 1342.83,€ 5371.32,04/01/2024
8258,John Flores,Headphones,1,$ 1581.15,$ 1581.15,28/01/2024
8259,Erin Brown,Mouse,5,$ 1905.3,$ 9526.5,18/01/2024
8260,Judy Brown,Phone,1,€ 1048.36,€ 1048.36,30/01/2024
8261,Sandra Osborn,Mouse,5,€ 65.5,€ 327.5,21/01/2024
8262,Bethany Mcdowell,Mouse,1,$ 1758.47,$ 1758.47,28/01/2024
8263,Angela Orozco,Keyboard,3,€ 1559.15,€ 4677.45,18/01/2024
8264,Shannon Adams,Headphones,3,€ 441.65,€ 1324.95,03/01/2024
8265,Andrew Cooke,Keyboard,4,€ 1960.11,€ 7840.44,08/01/2024
8266,Paul Davis,Mouse,3,€ 1964.47,€ 5893.41,06/01/2024
8267,Bradley Lynch,Phone,2,$ 1726.21,$ 3452.42,22/01/2024
8268,Sabrina Lewis,Laptop,3,€ 1369.68,€ 4109.04,09/01/2024
8269,Kimberly Duncan,Mouse,5,€ 1959.08,€ 9795.4,22/01/2024
8270,Sandra Garrett,Tablet,2,€ 1336.48,€ 2672.96,24/01/2024
8271,William Anderson,Tablet,3,$ 1047.64,$ 3142.92,10/01/2024
8272,Michael Lynch,Mouse,5,€ 1096.13,€ 5480.65,19/01/2024
8273,Elizabeth Reed,Phone,3,$ 677.76,$ 2033.28,15/01/2024
8274,Angela Jackson,Keyboard,5,€ 570.24,€ 2851.2,29/01/2024
8275,Donald Allen,Keyboard,2,$ 583.71,$ 1167.42,22/01/2024
8276,Amanda Neal,Phone,4,$ 142.91,$ 571.64,09/01/2024
8277,Micheal Lewis,Phone,3,€ 558.66,€ 1675.98,06/01/2024
8278,Margaret Hoffman,Headphones,2,€ 1846.26,€ 3692.52,11/01/2024
8279,Kathy Johnson,Tablet,3,$ 941.4,$ 2824.2,13/01/2024
8280,Nicholas Gonzalez,Phone,4,€ 383.23,€ 1532.92,08/01/2024
8281,Katherine Campbell,Tablet,5,€ 1860.3,€ 9301.5,31/01/2024
8282,Adam Hernandez,Tablet,4,$ 472.63,$ 1890.52,16/01/2024
8283,Angela Macias,Keyboard,2,€ 1024.95,€ 2049.9,26/01/2024
8284,Heather Villarreal,Phone,5,$ 1583.23,$ 7916.15,12/01/2024
8285,Justin Johnson,Tablet,4,€ 111.75,€ 447.0,11/01/2024
8286,Rebecca Rivera,Headphones,1,$ 1579.96,$ 1579.96,16/01/2024
8287,Suzanne Collins,Tablet,5,€ 428.53,€ 2142.65,20/01/2024
8288,Dawn Santiago,Monitor,4,€ 89.56,€ 358.24,06/01/2024
8289,Stephanie Johnson,Headphones,1,€ 1836.36,€ 1836.36,18/01/2024
8290,Frederick Fischer,Headphones,5,$ 1959.09,$ 9795.45,25/01/2024
8291,Carla Pittman,Keyboard,1,€ 1282.84,€ 1282.84,19/01/2024
8292,James Taylor,Tablet,3,€ 720.87,€ 2162.61,13/01/2024
8293,Mary Carter,Keyboard,1,€ 813.52,€ 813.52,09/01/2024
8294,Meghan Stewart,Monitor,2,€ 495.12,€ 990.24,29/01/2024
8295,Brittney Cook,Monitor,1,€ 228.1,€ 228.1,09/01/2024
8296,Kelsey Stevens,Monitor,5,€ 470.63,€ 2353.15,28/01/2024
8297,Michelle Cervantes,Mouse,2,$ 267.59,$ 535.18,20/01/2024
8298,Caitlin Richardson,Phone,5,$ 1635.03,$ 8175.15,31/01/2024
8299,Patrick Sawyer,Laptop,1,$ 1105.17,$ 1105.17,12/01/2024
8300,Meredith Wong,Headphones,2,€ 406.44,€ 812.88,26/01/2024
8301,Jessica Hall,Headphones,5,€ 376.36,€ 1881.8,10/01/2024
8302,Angelica King,Mouse,1,€ 142.2,€ 142.2,14/01/2024
8303,Justin Lambert,Keyboard,1,€ 676.4,€ 676.4,21/01/2024
8304,Edward Pearson,Monitor,5,$ 1587.08,$ 7935.4,08/01/2024
8305,David Wilson,Monitor,1,€ 779.75,€ 779.75,18/01/2024
8306,Aaron Gutierrez,Laptop,4,$ 1157.45,$ 4629.8,16/01/2024
8307,Patricia Johnson,Monitor,5,$ 1356.03,$ 6780.15,17/01/2024
8308,Michael Kim,Mouse,3,$ 808.04,$ 2424.12,18/01/2024
8309,Jill Adams,Keyboard,5,$ 304.21,$ 1521.05,01/01/2024
8310,Lindsay Monroe DVM,Monitor,5,$ 703.57,$ 3517.85,28/01/2024
8311,Keith Heath,Tablet,1,$ 1016.57,$ 1016.57,30/01/2024
8312,Daniel Davis,Monitor,4,€ 1814.19,€ 7256.76,23/01/2024
8313,Lori Davis,Tablet,4,€ 130.85,€ 523.4,07/01/2024
8314,Douglas Anthony,Headphones,5,€ 426.91,€ 2134.55,16/01/2024
8315,Martin Arias,Monitor,5,$ 387.82,$ 1939.1,15/01/2024
8316,Mr. Kevin Newton,Monitor,1,$ 890.05,$ 890.05,31/01/2024
8317,Jason Robinson,Tablet,1,$ 912.36,$ 912.36,24/01/2024
8318,Craig Bauer,Headphones,3,€ 543.54,€ 1630.62,09/01/2024
8319,Carlos Camacho,Monitor,3,$ 1409.23,$ 4227.69,31/01/2024
8320,Jennifer Campbell,Tablet,4,$ 251.29,$ 1005.16,22/01/2024
8321,Ryan Conley,Monitor,1,€ 1000.64,€ 1000.64,10/01/2024
8322,Riley Dickerson,Keyboard,3,€ 400.4,€ 1201.2,07/01/2024
8323,Robert Henderson,Phone,4,€ 1918.99,€ 7675.96,23/01/2024
8324,Derrick Chapman MD,Monitor,1,$ 112.22,$ 112.22,03/01/2024
8325,Steven Wilson,Phone,3,$ 1400.02,$ 4200.06,29/01/2024
8326,Timothy Hall,Laptop,4,$ 1237.69,$ 4950.76,30/01/2024
8327,Jessica Watson,Monitor,5,€ 888.93,€ 4444.65,10/01/2024
8328,Andrew Jones,Headphones,2,€ 795.57,€ 1591.14,19/01/2024
8329,Julie Howe,Keyboard,3,$ 574.55,$ 1723.65,26/01/2024
8330,Olivia Hodge,Keyboard,2,€ 1327.29,€ 2654.58,12/01/2024
8331,Nicole Carr,Monitor,1,€ 1635.12,€ 1635.12,01/01/2024
8332,Gary Gutierrez,Phone,3,$ 1359.32,$ 4077.96,15/01/2024
8333,Luke Moore,Monitor,5,$ 548.02,$ 2740.1,26/01/2024
8334,Barbara Vaughn,Phone,4,$ 1110.78,$ 4443.12,02/01/2024
8335,Lisa Rubio,Phone,5,€ 1140.83,€ 5704.15,25/01/2024
8336,Chris Moreno,Tablet,4,€ 1334.75,€ 5339.0,22/01/2024
8337,Abigail Young,Keyboard,2,$ 1320.23,$ 2640.46,27/01/2024
8338,Robert Chambers,Monitor,3,$ 204.61,$ 613.83,31/01/2024
8339,Jamie Wood,Mouse,1,€ 725.7,€ 725.7,29/01/2024
8340,Kevin Gordon,Keyboard,4,$ 1783.2,$ 7132.8,17/01/2024
8341,Samuel Reid,Keyboard,5,$ 1542.83,$ 7714.15,15/01/2024
8342,Jason Burton,Keyboard,2,€ 692.39,€ 1384.78,15/01/2024
8343,Mitchell Cross,Laptop,1,$ 1979.04,$ 1979.04,01/01/2024
8344,John Reilly,Phone,4,€ 1636.59,€ 6546.36,30/01/2024
8345,Anthony Shah,Tablet,5,€ 1461.55,€ 7307.75,29/01/2024
8346,Robert Harding,Mouse,3,€ 1956.92,€ 5870.76,20/01/2024
8347,Jerry Phillips,Headphones,5,€ 1468.39,€ 7341.95,28/01/2024
8348,Erica Clark,Tablet,1,€ 1953.81,€ 1953.81,15/01/2024
8349,Charles Adkins,Headphones,2,€ 840.69,€ 1681.38,17/01/2024
8350,Kenneth Schwartz,Laptop,3,€ 1037.4,€ 3112.2,20/01/2024
8351,Kathryn Montgomery,Headphones,3,$ 1031.45,$ 3094.35,26/01/2024
8352,Katie Jones,Phone,5,$ 312.03,$ 1560.15,14/01/2024
8353,Robin Peters,Mouse,3,€ 1025.84,€ 3077.52,12/01/2024
8354,Erin Archer,Mouse,1,€ 1623.94,€ 1623.94,22/01/2024
8355,John Perry,Tablet,2,$ 1461.49,$ 2922.98,31/01/2024
8356,Jonathan Johnson,Keyboard,1,€ 570.28,€ 570.28,12/01/2024
8357,Jessica Merritt,Phone,5,$ 85.94,$ 429.7,17/01/2024
8358,Charles Duarte,Monitor,5,$ 838.59,$ 4192.95,26/01/2024
8359,Sara Francis,Monitor,5,€ 1566.11,€ 7830.55,14/01/2024
8360,Bradley Lee,Headphones,2,€ 1273.52,€ 2547.04,20/01/2024
8361,Robert Robbins,Laptop,5,€ 388.58,€ 1942.9,31/01/2024
8362,Lisa Walker,Keyboard,4,€ 1104.6,€ 4418.4,30/01/2024
8363,Alexis Cooper,Monitor,3,$ 1354.63,$ 4063.89,04/01/2024
8364,Ryan Short,Phone,2,€ 1217.71,€ 2435.42,25/01/2024
8365,Michelle Braun,Monitor,5,€ 1546.81,€ 7734.05,24/01/2024
8366,Chloe White,Laptop,1,$ 762.11,$ 762.11,05/01/2024
8367,Deanna Leblanc,Headphones,5,€ 213.29,€ 1066.45,03/01/2024
8368,Sarah Morrison,Tablet,2,€ 1394.97,€ 2789.94,09/01/2024
8369,Patricia Smith,Keyboard,5,€ 1246.56,€ 6232.8,09/01/2024
8370,Adam Richard,Mouse,5,$ 124.75,$ 623.75,29/01/2024
8371,Michael Wallace,Phone,4,€ 799.56,€ 3198.24,13/01/2024
8372,William Simpson,Phone,4,$ 73.07,$ 292.28,22/01/2024
8373,Kenneth Hall,Keyboard,1,$ 1862.14,$ 1862.14,29/01/2024
8374,Denise Cortez,Phone,5,€ 1679.44,€ 8397.2,21/01/2024
8375,Donald Sanchez,Phone,4,€ 1512.51,€ 6050.04,03/01/2024
8376,Laura Myers,Headphones,3,€ 170.51,€ 511.53,25/01/2024
8377,Caroline Warren,Laptop,4,$ 979.72,$ 3918.88,21/01/2024
8378,Ryan Thompson,Headphones,1,$ 95.57,$ 95.57,13/01/2024
8379,Kristin Brown,Tablet,1,€ 348.25,€ 348.25,17/01/2024
8380,Karla Cunningham,Keyboard,4,$ 762.31,$ 3049.24,14/01/2024
8381,Maria Bradley,Tablet,2,$ 870.39,$ 1740.78,06/01/2024
8382,Adam Perez,Laptop,1,€ 1955.26,€ 1955.26,05/01/2024
8383,Michael Harvey,Laptop,2,$ 1983.73,$ 3967.46,05/01/2024
8384,Christopher Sanders,Headphones,4,$ 937.14,$ 3748.56,06/01/2024
8385,John Hull,Laptop,3,€ 1334.94,€ 4004.82,09/01/2024
8386,Margaret Yoder,Monitor,1,$ 429.39,$ 429.39,10/01/2024
8387,Jason Farrell,Tablet,1,$ 1651.08,$ 1651.08,24/01/2024
8388,Christina Vaughn,Mouse,5,$ 73.43,$ 367.15,23/01/2024
8389,Joshua Smith,Laptop,3,$ 810.95,$ 2432.85,15/01/2024
8390,Lisa Archer DDS,Tablet,1,€ 1056.2,€ 1056.2,11/01/2024
8391,Tina Lopez,Phone,2,$ 365.06,$ 730.12,20/01/2024
8392,Melissa Moreno,Mouse,4,$ 446.96,$ 1787.84,12/01/2024
8393,Emily Morgan,Headphones,5,$ 1061.68,$ 5308.4,11/01/2024
8394,Leslie Villa,Headphones,1,€ 1033.01,€ 1033.01,02/01/2024
8395,Kendra Tate,Phone,2,$ 1917.23,$ 3834.46,31/01/2024
8396,Jennifer Howard,Headphones,3,€ 1077.61,€ 3232.83,15/01/2024
8397,Jessica Jackson,Laptop,5,€ 1731.1,€ 8655.5,27/01/2024
8398,John Hoffman,Mouse,2,$ 262.2,$ 524.4,12/01/2024
8399,Amber Guerrero,Phone,1,€ 1488.13,€ 1488.13,10/01/2024
8400,Olivia Castro,Tablet,2,$ 824.23,$ 1648.46,23/01/2024
8401,Thomas Knapp,Laptop,1,€ 733.97,€ 733.97,03/01/2024
8402,Joanna Barron,Phone,4,$ 127.79,$ 511.16,16/01/2024
8403,Emily Boyer,Monitor,1,$ 601.15,$ 601.15,07/01/2024
8404,Alyssa Ferguson,Phone,3,$ 763.94,$ 2291.82,31/01/2024
8405,Roger Grant,Laptop,2,$ 1258.91,$ 2517.82,02/01/2024
8406,Sandra Jackson,Keyboard,5,€ 902.32,€ 4511.6,19/01/2024
8407,Jodi Kim,Monitor,3,€ 572.55,€ 1717.65,30/01/2024
8408,Sarah Thompson,Phone,2,€ 1713.17,€ 3426.34,26/01/2024
8409,Brianna Thomas,Tablet,4,€ 1120.51,€ 4482.04,11/01/2024
8410,Gloria Barker,Mouse,2,€ 424.41,€ 848.82,25/01/2024
8411,Jesus Wiggins II,Laptop,1,€ 780.75,€ 780.75,08/01/2024
8412,Jennifer Koch,Laptop,4,€ 413.41,€ 1653.64,27/01/2024
8413,Ryan Jacobs,Phone,2,$ 95.6,$ 191.2,30/01/2024
8414,Andrew Moreno,Monitor,5,€ 1918.24,€ 9591.2,25/01/2024
8415,Edwin Robles,Mouse,3,$ 845.18,$ 2535.54,03/01/2024
8416,Jessica Williams,Phone,3,€ 1642.46,€ 4927.38,07/01/2024
8417,Sandra Brown,Monitor,3,$ 1972.04,$ 5916.12,18/01/2024
8418,Mallory Good,Headphones,3,€ 414.98,€ 1244.94,17/01/2024
8419,Katherine Watts,Headphones,3,$ 1894.79,$ 5684.37,31/01/2024
8420,Lawrence Garcia,Headphones,3,€ 320.51,€ 961.53,10/01/2024
8421,Christina Lamb,Phone,3,€ 1007.48,€ 3022.44,31/01/2024
8422,Melissa Kennedy,Phone,1,$ 314.63,$ 314.63,01/01/2024
8423,Andrew Hall,Tablet,2,$ 988.95,$ 1977.9,04/01/2024
8424,David Hernandez,Tablet,2,$ 1021.41,$ 2042.82,06/01/2024
8425,Steven Johnson,Monitor,3,€ 1551.42,€ 4654.26,01/01/2024
8426,Kevin Mccullough,Phone,4,$ 1036.97,$ 4147.88,04/01/2024
8427,Jessica Gonzales,Tablet,4,$ 1332.41,$ 5329.64,22/01/2024
8428,Howard Wiggins,Monitor,1,$ 694.77,$ 694.77,26/01/2024
8429,Dustin Sutton,Headphones,5,€ 206.17,€ 1030.85,11/01/2024
8430,Jessica Hughes,Phone,4,$ 596.64,$ 2386.56,17/01/2024
8431,Sean Jenkins,Monitor,4,$ 1779.18,$ 7116.72,08/01/2024
8432,Lydia Price,Headphones,1,€ 754.72,€ 754.72,10/01/2024
8433,Anthony Mathews,Monitor,2,$ 112.68,$ 225.36,23/01/2024
8434,Amanda Escobar,Laptop,1,€ 88.67,€ 88.67,05/01/2024
8435,Carol Vaughan,Phone,2,$ 63.34,$ 126.68,28/01/2024
8436,George Romero,Tablet,2,€ 379.49,€ 758.98,11/01/2024
8437,Jordan Mcmillan,Keyboard,3,$ 562.56,$ 1687.68,29/01/2024
8438,Thomas Medina,Tablet,4,€ 539.2,€ 2156.8,11/01/2024
8439,Eric Armstrong,Monitor,5,€ 1062.5,€ 5312.5,30/01/2024
8440,Steven Porter,Mouse,1,$ 206.4,$ 206.4,10/01/2024
8441,Jay Burgess,Phone,2,$ 1185.57,$ 2371.14,22/01/2024
8442,John Watts,Tablet,2,$ 572.14,$ 1144.28,11/01/2024
8443,Anthony Hanna,Phone,2,€ 1403.09,€ 2806.18,13/01/2024
8444,Jason Bennett,Phone,3,€ 1582.22,€ 4746.66,09/01/2024
8445,Teresa Novak,Headphones,1,$ 591.25,$ 591.25,08/01/2024
8446,John Davis,Keyboard,3,$ 394.72,$ 1184.16,18/01/2024
8447,Terri Ibarra,Phone,2,€ 1016.71,€ 2033.42,19/01/2024
8448,Joshua Barry,Monitor,2,$ 1574.25,$ 3148.5,31/01/2024
8449,Miss Samantha Harrell,Laptop,1,$ 1599.16,$ 1599.16,20/01/2024
8450,Lawrence Lawson,Phone,2,€ 1575.15,€ 3150.3,02/01/2024
8451,Dawn Liu,Phone,3,€ 102.83,€ 308.49,27/01/2024
8452,Amy Bailey,Phone,5,$ 949.77,$ 4748.85,14/01/2024
8453,Sharon Macdonald,Laptop,3,€ 1928.26,€ 5784.78,06/01/2024
8454,Emily Melton,Monitor,5,€ 379.33,€ 1896.65,06/01/2024
8455,Andrew Chavez,Laptop,4,$ 114.43,$ 457.72,26/01/2024
8456,Jennifer Rice,Mouse,2,$ 162.22,$ 324.44,01/01/2024
8457,Billy Joyce,Monitor,5,$ 739.43,$ 3697.15,06/01/2024
8458,Ernest Blankenship,Tablet,2,€ 1355.96,€ 2711.92,29/01/2024
8459,William Johnson,Mouse,4,€ 1725.67,€ 6902.68,25/01/2024
8460,Anthony Waters,Headphones,3,€ 1990.42,€ 5971.26,14/01/2024
8461,Brian White,Tablet,5,$ 771.61,$ 3858.05,22/01/2024
8462,Earl Berger,Laptop,1,€ 768.69,€ 768.69,02/01/2024
8463,Brandi Ross,Monitor,4,$ 497.1,$ 1988.4,25/01/2024
8464,Mr. Terry Morse,Tablet,4,€ 409.74,€ 1638.96,29/01/2024
8465,Joshua Stevenson,Mouse,1,€ 1096.52,€ 1096.52,10/01/2024
8466,Shelley Williams,Phone,3,$ 1502.95,$ 4508.85,03/01/2024
8467,Travis Perez,Mouse,4,€ 1102.27,€ 4409.08,24/01/2024
8468,Deborah Little,Monitor,4,€ 605.73,€ 2422.92,02/01/2024
8469,James Ware,Phone,2,$ 1911.78,$ 3823.56,14/01/2024
8470,Heather Walsh,Headphones,4,$ 640.96,$ 2563.84,12/01/2024
8471,Michelle Phillips,Monitor,2,$ 435.79,$ 871.58,14/01/2024
8472,Dawn Parks DDS,Mouse,2,€ 260.21,€ 520.42,21/01/2024
8473,David Hill,Mouse,2,€ 704.33,€ 1408.66,30/01/2024
8474,Tyler Wade,Keyboard,2,€ 619.08,€ 1238.16,14/01/2024
8475,Barbara David,Phone,1,$ 857.06,$ 857.06,02/01/2024
8476,Stacie Tyler,Monitor,4,$ 691.61,$ 2766.44,02/01/2024
8477,Wesley Graham,Laptop,3,€ 1403.36,€ 4210.08,24/01/2024
8478,Lauren Gordon,Tablet,2,$ 1316.6,$ 2633.2,25/01/2024
8479,James Wilson,Headphones,4,€ 203.82,€ 815.28,27/01/2024
8480,Christopher Alexander,Tablet,2,$ 1458.0,$ 2916.0,22/01/2024
8481,Derek Hahn,Tablet,1,€ 152.25,€ 152.25,31/01/2024
8482,Hannah Davis,Laptop,3,$ 894.24,$ 2682.72,01/01/2024
8483,Brandon Downs,Monitor,1,$ 362.84,$ 362.84,28/01/2024
8484,Juan Thompson,Phone,3,€ 1935.58,€ 5806.74,18/01/2024
8485,Diane Bradley,Headphones,1,€ 163.75,€ 163.75,19/01/2024
8486,Michelle Ferguson,Phone,2,€ 1187.13,€ 2374.26,01/01/2024
8487,William Smith,Monitor,5,$ 867.94,$ 4339.7,26/01/2024
8488,Dylan Gonzalez,Monitor,2,$ 372.3,$ 744.6,07/01/2024
8489,Cheryl Klein,Laptop,4,$ 73.66,$ 294.64,29/01/2024
8490,Ashley Clark,Laptop,2,€ 1362.13,€ 2724.26,11/01/2024
8491,Teresa Waters,Headphones,2,€ 1856.98,€ 3713.96,01/01/2024
8492,Elizabeth Joseph,Headphones,1,€ 1000.33,€ 1000.33,06/01/2024
8493,Jordan Diaz,Keyboard,4,$ 456.54,$ 1826.16,21/01/2024
8494,Stephanie Lopez,Keyboard,3,$ 785.52,$ 2356.56,02/01/2024
8495,Carla Hicks,Mouse,1,$ 1124.61,$ 1124.61,03/01/2024
8496,Sara Flowers,Phone,1,€ 155.21,€ 155.21,17/01/2024
8497,Renee Burns,Monitor,2,€ 1330.3,€ 2660.6,20/01/2024
